movie_code,title,title_Eng,show_time,produce_year,open_date,produce_state,type,nation,genre,director,actor,show_type,watch_grade
20170003,소나기,The Shower,48,2017,20170831,개봉,장편,한국,애니메이션,안재훈,노강민/신은수/최상현/최윤재/이상욱/이현우,"2D,디지털",전체관람가
20172469,허스토리,Herstory,120,2017,20180627,개봉,장편,한국,드라마,민규동,김희애/김해숙/예수정/문숙/이용녀/김선영/김준한/이유영,"2D,디지털/2D,디지털 영문자막/2D,디지털 배리어프리",12세이상관람가
20186202,신과함께-인과 연,Along with the Gods: The Last 49 Days,141,2017,20180801,개봉예정,장편,한국,판타지/드라마,김용화,하정우/주지훈/김향기/마동석/김동욱/이정재,"2D,디지털/2D,디지털 배리어프리/4D/IMAX",12세이상관람가
20183929,글래디에이터: 바이킹과의 전쟁,A Viking Saga: The Darkest Day,89,2013,20180717,개봉,장편,영국,액션/어드벤처/스릴러,크리스 크로우,,"2D,디지털",15세이상관람가
20184782,호비와 매직 아일랜드,Shimajiro's Wow! Shimajiro and the Adventure of Magic Island,60,2018,20180606,개봉,장편,일본,애니메이션,카와마타 히로시/히로 타카시마,,"2D,디지털더빙",전체관람가
20188008,정사:이모와 조카들,BOKUNOSYUKUBO-01,59,2017,20180716,개봉,장편,일본,멜로/로맨스/드라마,키무라 히로유키,무라카미 료코,"2D,디지털",청소년관람불가
20187284,허리케인 샤크네이도,Sharknado: The 4th Awakens,84,2016,20180708,개봉,장편,미국,SF/액션,안소니 C. 페란트,,"2D,디지털",15세이상관람가
20187441,사이드 이펙트,Bieffekterna,92,2016,20180703,개봉,장편,스웨덴,SF/멜로/로맨스,안드레아스 클리멘트/안드레 헤데토프트,,"2D,디지털",15세이상관람가
20179961,미인어,The Mermaid,93,2016,20170222,개봉,장편,중국,판타지/멜로/로맨스/코미디,주성치,덩차오/임윤/나지상/장우기/서극/문장,"2D,디지털",12세이상관람가
20164389,엄마의 공책,Notebook from My Mother,102,2017,20180315,개봉,장편,한국,드라마/가족,김성호,이주실/이종혁/김성은/김선화/이영아/이준혁/김근영,"2D,디지털/2D,디지털 배리어프리",전체관람가
20180282,속닥속닥,The Whispering,91,2018,20180713,개봉,장편,한국,공포(호러)/미스터리,최상훈,소주연/김민규/김영/김태민/최희진/박진/고나은/진용욱/이한서/이유미,"필름/2D,디지털",15세이상관람가
20168748,리벤지,Bound to Vengeance,79,2016,20180713,개봉,장편,미국,공포(호러)/스릴러,호세 마누엘 크라비오토,리차드 타이슨/티나 이브레프,"2D,디지털",청소년관람불가
20180943,꼬마영웅 바비,Bobby the Hedgehog,71,2016,20180530,개봉,장편,중국,애니메이션/어드벤처/코미디,지안밍 후앙,김주호/김명준/김민성/최낙윤/안현서/이인석,"2D,디지털더빙",전체관람가
20185882,킬링 군터,Killing Gunther,93,2017,20180712,개봉,장편,미국,액션/코미디,타란 킬램,아놀드 슈왈제네거/타란 킬램,"2D,디지털",15세이상관람가
20175834,몬몬몬 몬스터,Mon Mon Mon Monsters,110,2017,20180712,개봉,장편,대만,공포(호러)/스릴러,구파도,,"2D,디지털",15세이상관람가
20187681,뮤즈 드론즈 월드투어 실황,MUSE DRONES WORLD TOUR,86,2018,20180712,개봉,장편,영국,공연,톰 커크,,"2D,디지털",12세이상관람가
20185572,평일낮의 아내 도촬,Spy Cam Targeted Housewife,60,2017,20180712,개봉,장편,일본,성인물(에로),타카사카 유타,,"2D,디지털",청소년관람불가
20173942,펠리니를 찾아서,In Search of Fellini,103,2017,20180712,개봉,장편,미국,어드벤처/드라마,타론 렉스톤,,"2D,디지털",15세이상관람가
20175221,킬링 디어,The Killing of a Sacred Deer,120,2017,20180712,개봉,장편,미국/영국,스릴러,요르고스 란티모스,콜린 파렐/니콜 키드먼/배리 케오간,"2D,디지털",청소년관람불가
20183252,철마류 2018,The Real Iron Monkey,84,2018,20180712,개봉,장편,홍콩,액션/드라마,엽영건,,"2D,디지털",15세이상관람가
20187384,좋아하지도 않으면서,YOU'RE NOT EVEN THAT INTO ME,84,2016,20180712,개봉,장편,일본,멜로/로맨스,요시다 코타,,"2D,디지털",청소년관람불가
20185571,일정식집 거유모녀,Red Hot Heavy-Breasted Mom & Daughter in Small Restaurant,61,2017,20180712,개봉,장편,일본,성인물(에로),가토 코우지,,"2D,디지털",청소년관람불가
20184129,은밀한 유혹: 내가 잠든 동안에,Bang Bang Baby,89,2015,20180712,개봉,장편,캐나다,드라마,제프리 St. 줄스,제인 레비/저스틴 채트윈,"2D,디지털",15세이상관람가
20185573,여성전용 마사지 도촬,Secret Late-Night Massage Shop for Only Women 5,61,2017,20180712,개봉,장편,일본,성인물(에로),나베 유키오,,"2D,디지털",청소년관람불가
20186925,신혼부부의 성생활,,74,2018,20180712,개봉,장편,한국,멜로/로맨스,조태호,,"2D,디지털",청소년관람불가
20186462,선녀는 몸으로 운다-감독판,,87,2018,20180712,개봉,장편,한국,멜로/로맨스,이전,,"2D,디지털",청소년관람불가
20183133,서버비콘,Suburbicon,104,2017,20180712,개봉,장편,미국,범죄/미스터리,조지 클루니,맷 데이먼/줄리안 무어/노아 주프/오스카 아이삭,"2D,디지털",15세이상관람가
20185944,당대명포-고수의 부활,Devil in Tang Dynasty 2,80,2018,20180712,개봉,장편,중국,액션/스릴러,양동량,,"2D,디지털",15세이상관람가
20185594,풍속녀 도촬성공,Wallet-Friendly Hand Job Shop,61,2017,20180712,개봉,장편,일본,성인물(에로),후지타 마키,,"2D,디지털",청소년관람불가
20187541,착한 장모님들과의 정사 (감독판),,71,2018,20180711,개봉,장편,한국,멜로/로맨스,강정훈,,"2D,디지털",청소년관람불가
20187475,젊은 처형: 그녀를 탐하다,,59,2018,20180711,개봉,장편,한국,멜로/로맨스,강정훈,,"2D,디지털",청소년관람불가
20187476,작은 엄마들,,63,2018,20180711,개봉,장편,한국,멜로/로맨스,강정훈,,"2D,디지털",청소년관람불가
20182564,"오늘 밤, 로맨스 극장에서",Color Me True,108,2018,20180711,개봉,장편,일본,판타지/멜로/로맨스,타케우치 히데키,아야세 하루카/사카구치 켄타로,"2D,디지털",전체관람가
20181443,스카이스크래퍼,skyscraper,102,2018,20180711,개봉,장편,미국,액션/스릴러,로슨 마샬 터버,드웨인 존슨/파블로 쉬레이버/니브 캠벨/바이런 만/친 한,"2D,디지털",12세이상관람가
20186584,연애 : 엄마친구,,83,2018,20180710,개봉,장편,한국,멜로/로맨스,유해종,이은미/박주빈,"2D,디지털",청소년관람불가
20187395,어린 여배우 무삭제판,,73,2018,20180710,개봉,장편,한국,멜로/로맨스,이전,,"2D,디지털",청소년관람불가
20185101,착한 장모,,85,2017,20180709,개봉,장편,한국,멜로/로맨스,이진명,,"2D,디지털",청소년관람불가
20172728,좀비 vs 헌터,Zombie Hunter,92,2013,20180111,기타,장편,캐나다,액션/스릴러/코미디/SF,K. 킹,마틴 코핑/대니 트레조,"2D,디지털",
20174369,변산,Sunset in My Hometown,122,2017,20180704,개봉,장편,한국,드라마,이준익,박정민/김고은/장항선/고준/신현빈/정규수/김준한/배제기/최정헌/한별/김형주/차순배,"2D,디지털/2D,디지털 배리어프리",15세이상관람가
20187102,미투 숨겨진 진실,,85,2018,20180629,개봉,장편,한국,기타,마현진,고찬우/강소은/안민상,"2D,디지털",청소년관람불가
20185886,시크릿 어페어,About Love,94,2017,20180706,개봉,장편,러시아,멜로/로맨스/드라마,브라디미르 보르초,안냐 치포브스카야/드미트리 페브초브/알렉시 차도브,"2D,디지털",청소년관람불가
20183584,메가로돈,The Meg,113,2018,20180815,개봉예정,장편,미국,액션/공포(호러)/SF,존 터틀타웁,제이슨 스타뎀/리빙빙,"2D,디지털/3D 디지털/4D/IMAX 3D/ScreenX,ScreenX",12세이상관람가
20187471,장모학개론-무삭제,,93,2017,20180706,개봉,장편,한국,멜로/로맨스,김다니엘,,"2D,디지털",청소년관람불가
20174663,돌아온다,The Return,95,2017,20171207,개봉,장편,한국,드라마,허철,김유석/손수현/리우진/박병은/허상진,"2D,디지털",12세이상관람가
20187383,호텔 타지마할,HOUSE OF WAR,132,2018,20180705,개봉,장편,호주,액션/범죄/스릴러,리엄 워싱턴,,"2D,디지털",15세이상관람가
20171841,헤밍웨이 인 하바나,Papa Hemingway in Cuba,109,2016,20180705,개봉,장편,미국/캐나다,드라마,밥 야리,지오바니 리비시/조엘리 리처드슨,"2D,디지털",15세이상관람가
20180522,앤트맨과 와스프,Ant-Man and the Wasp,118,2018,20180704,개봉,장편,미국,액션/어드벤처/SF,페이튼 리드,폴 러드/에반젤린 릴리/마이클 더글라스/미쉘 파이퍼/로렌스 피쉬번/해나 존-케이먼/마이클 페나/월튼 고긴스,"2D,디지털/3D 디지털/4D/IMAX/IMAX 3D",12세이상관람가
20185593,훔쳐보는 야릇한 온천탕,Ero peek peeping and yeah!,61,2017,20180705,개봉,장편,일본,성인물(에로),오가와 킨야,,"2D,디지털",청소년관람불가
20185884,햄스테드,Hampstead,102,2017,20180705,개봉,장편,영국/벨기에,코미디/드라마/멜로/로맨스,조엘 홉킨스,다이안 키튼/브렌단 글리슨,"2D,디지털",15세이상관람가
20185592,한여름의 풍만녀들,Creampie Challenge throughout Japan 3,61,2017,20180705,개봉,장편,일본,성인물(에로),사카타 히로키,,"2D,디지털",청소년관람불가
20185181,킬링 인 더 무비,Cut Shoot Kill,97,2017,20180704,개봉,장편,미국,액션/범죄,마이클 워커,,"필름/2D,디지털",청소년관람불가
20186881,친구엄마들,,74,2018,20180705,개봉,장편,한국,멜로/로맨스,조태호,,"2D,디지털",청소년관람불가
20181783,잉글랜드 이즈 마인,England Is Mine,94,2017,20180705,개봉,장편,영국,드라마,마크 길,잭 로던/제시카 브라운 핀들레이/조디 코머,"2D,디지털",12세이상관람가
20184427,음란 조선 기방,,98,2018,20180704,개봉,장편,한국,멜로/로맨스,이전,,"2D,디지털",청소년관람불가
20185570,오르가즘을 보여드립니다,Just before fainting 2,64,2017,20180705,개봉,장편,일본,성인물(에로),드래곤 니시카와,,"2D,디지털",청소년관람불가
20185568,불륜 천국의 여인들,Flirting at Apartment Complex,61,2017,20180705,개봉,장편,일본,성인물(에로),오오무라 타쿠야,,"2D,디지털",청소년관람불가
20185566,복숭아 엉덩이 소녀와 바니걸,Horny adventure of Momojiri girl,60,2017,20180705,개봉,장편,일본,성인물(에로),세키네 카즈요시,,"2D,디지털",청소년관람불가
20185561,뮤턴트 워,The Invisible Boy: Second Generation,95,2018,20180705,개봉,장편,이탈리아,SF/액션/판타지,가브리엘 살바토레,,"2D,디지털",15세이상관람가
20185946,도묘필기: 제국의 서막,THE LOST TOMB,94,2015,20180705,개봉,장편,중국,액션/어드벤처/미스터리,나영창,,"2D,디지털",15세이상관람가
20185567,노브라 요가마사지,yoga Instructor provoke without underwear,64,2017,20180705,개봉,장편,일본,성인물(에로),드래곤 니시카와,,"2D,디지털",청소년관람불가
20185569,남친이 섹스로봇이면,Love Robot drizzle innocence intelligence,63,2017,20180705,개봉,장편,일본,성인물(에로),와타나베 모토즈쿠,,"2D,디지털",청소년관람불가
20187424,친구 딸들의 맛 (감독판),,73,2018,20180703,개봉,장편,한국,멜로/로맨스,강정훈,,"2D,디지털",청소년관람불가
20187386,착한 장모들 (무삭제),,75,2018,20180703,개봉,장편,한국,멜로/로맨스,강정훈,,"2D,디지털",청소년관람불가
20187423,젊은 형수님: 내 여자가 되던 날,,64,2017,20180703,개봉,장편,한국,멜로/로맨스,강정훈,,"2D,디지털",청소년관람불가
20187479,음란한 오피스:대주는 여비서,President's secretary-Wet hole,57,2018,20180703,개봉,장편,일본,멜로/로맨스/드라마,에츠로,,"2D,디지털",청소년관람불가
20187422,사촌 여동생들: 금단의 사랑 (무삭제),,79,2018,20180703,개봉,장편,한국,멜로/로맨스,강정훈,,"2D,디지털",청소년관람불가
20187385,내 엄마의 친구 (무삭제),,92,2017,20180703,개봉,장편,한국,멜로/로맨스,이진명,,"2D,디지털",청소년관람불가
20187584,나쁜남자-사모님의 엉덩이,Ixtukaosiirijikenn,50,2017,20180703,개봉,장편,일본,멜로/로맨스/드라마,토미죠 타로,이츠키 카린,"2D,디지털",청소년관람불가
20187474,탱글탱글 여문 요가녀의 가슴,I want to lick her breast-Invited by a yoga instructor woman,62,2017,20180702,개봉,장편,일본,멜로/로맨스/드라마,에츠로,미즈키 나오,"2D,디지털",청소년관람불가
20187282,친구의 여자,When the virgin is over ...,62,2017,20180702,개봉,장편,일본,드라마,넷쿄쿠 타란티노,카자마 유미,"2D,디지털",청소년관람불가
20187281,가정부의 맛,Service of a housekeeper,60,2017,20180702,개봉,장편,일본,드라마,긴다이치 코고로,쿠루루기 미칸,"2D,디지털",청소년관람불가
20185925,카르멘,Carmen,129,2017,20180701,개봉,장편,독일,공연/멜로/로맨스,카스퍼 홀텐,,"필름/2D,디지털",15세이상관람가
20176104,그것만이 내 세상,Keys to the Heart,120,2017,20180117,개봉,장편,한국,코미디/드라마,최성현,이병헌/윤여정/박정민/한지민/김성령/이주영,"2D,디지털/2D,디지털 배리어프리",12세이상관람가
20178161,탐정: 리턴즈,The Accidental Detective 2: In Action,116,2018,20180613,개봉,장편,한국,코미디/범죄,이언희,권상우/성동일/이광수/서영희/이일화/남명렬/손담비/최성원/김동욱/박성일,"2D,디지털/2D,디지털 배리어프리",15세이상관람가
20183129,애연,,83,2018,20180628,개봉,장편,한국,멜로/로맨스,이숭환,,"2D,디지털",15세이상관람가
20185484,안나 카레니나,ANNA KARENINA,132,2018,20180629,개봉,장편,한국,뮤지컬,신예지,에카테리나 구세바,"2D,디지털",12세이상관람가
20187321,제니퍼 그래이슨 실종 사건,The Abduction of Jennifer Grayson,92,2017,20180627,개봉,장편,미국,드라마/스릴러,,제임스 듀발,"2D,디지털",청소년관람불가
20186241,블러드 뱀파이어,Vampariah,90,2016,20180627,개봉,장편,미국,공포(호러),매튜 아바야,,"2D,디지털",청소년관람불가
20186576,라이즈 오브 더 풋솔져 3,Rise of the Footsoldier 3,99,2017,20180627,개봉,장편,영국,액션/코미디/범죄,잭커리 애들러,크레이그 페어브라스/제이미 포어만,"2D,디지털",청소년관람불가
20185961,루킹 글라스,Looking Glass,103,2018,20180623,개봉,장편,미국,스릴러,팀 헌터,니콜라스 케이지/로빈 튜니/마크 블루카스/어니 라이블리,"2D,디지털",15세이상관람가
20186861,리턴,,68,2017,20180622,개봉,장편,한국,,최석원,,"2D,디지털",청소년관람불가
